status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber
active,departure,AI,Air India,,,2025-09-23T14:38:00.000,IXE,2025-09-23T15:00:00.000,2025-09-23T13:22:00.000,8.0,2025-09-23T13:07:00.000,BOM,2025-09-23T13:15:00.000,AI9669
active,departure,IX,Air India Express,,,2025-09-23T14:38:00.000,IXE,2025-09-23T15:00:00.000,2025-09-23T13:22:00.000,8.0,2025-09-23T13:07:00.000,BOM,2025-09-23T13:15:00.000,IX2546
active,departure,AI,Air India,,12.0,2025-09-23T16:12:00.000,CCU,2025-09-23T16:00:00.000,2025-09-23T13:52:00.000,28.0,2025-09-23T13:36:00.000,BOM,2025-09-23T13:25:00.000,AI179
active,departure,VS,Virgin Atlantic,,,2025-09-23T15:44:00.000,IXR,2025-09-23T16:00:00.000,2025-09-23T13:44:00.000,19.0,2025-09-23T13:25:00.000,BOM,2025-09-23T13:25:00.000,VS8576
active,departure,6E,IndiGo,,,2025-09-23T15:44:00.000,IXR,2025-09-23T16:00:00.000,2025-09-23T13:44:00.000,19.0,2025-09-23T13:25:00.000,BOM,2025-09-23T13:25:00.000,6E831
active,departure,AI,Air India,,,2025-09-23T14:40:00.000,SHJ,2025-09-23T15:05:00.000,2025-09-23T13:42:00.000,13.0,2025-09-23T13:29:00.000,BOM,2025-09-23T13:30:00.000,AI9171
active,departure,IX,Air India Express,,,2025-09-23T14:40:00.000,SHJ,2025-09-23T15:05:00.000,2025-09-23T13:42:00.000,13.0,2025-09-23T13:29:00.000,BOM,2025-09-23T13:30:00.000,IX251
active,departure,ET,Ethiopian Airlines,,19.0,2025-09-23T15:48:00.000,MAA,2025-09-23T15:30:00.000,2025-09-23T14:10:00.000,36.0,2025-09-23T13:48:00.000,BOM,2025-09-23T13:35:00.000,ET4406
active,departure,AI,Air India,,19.0,2025-09-23T15:48:00.000,MAA,2025-09-23T15:30:00.000,2025-09-23T14:10:00.000,36.0,2025-09-23T13:48:00.000,BOM,2025-09-23T13:35:00.000,AI2615
active,departure,QP,Akasa Air,,,2025-09-23T17:05:00.000,GAU,2025-09-23T17:05:00.000,2025-09-23T14:08:00.000,34.0,2025-09-23T13:35:00.000,BOM,2025-09-23T13:35:00.000,QP1503
active,departure,JL,Jet Linx Aviation,,,2025-09-23T15:20:00.000,DEL,2025-09-23T16:00:00.000,2025-09-23T13:38:00.000,4.0,2025-09-23T13:23:00.000,BOM,2025-09-23T13:35:00.000,JL9264
active,departure,QF,Qantas,,,2025-09-23T15:20:00.000,DEL,2025-09-23T16:00:00.000,2025-09-23T13:38:00.000,4.0,2025-09-23T13:23:00.000,BOM,2025-09-23T13:35:00.000,QF5274
active,departure,VS,Virgin Atlantic,,,2025-09-23T15:20:00.000,DEL,2025-09-23T16:00:00.000,2025-09-23T13:38:00.000,4.0,2025-09-23T13:23:00.000,BOM,2025-09-23T13:35:00.000,VS8524
active,departure,6E,IndiGo,,,2025-09-23T15:20:00.000,DEL,2025-09-23T16:00:00.000,2025-09-23T13:38:00.000,4.0,2025-09-23T13:23:00.000,BOM,2025-09-23T13:35:00.000,6E615
active,departure,6E,IndiGo,,,2025-09-23T15:14:00.000,IXM,2025-09-23T15:55:00.000,2025-09-23T13:33:00.000,,2025-09-23T13:35:00.000,BOM,2025-09-23T13:40:00.000,6E2528
active,departure,VS,Virgin Atlantic,,,2025-09-23T15:57:00.000,SXR,2025-09-23T16:40:00.000,2025-09-23T13:45:00.000,1.0,2025-09-23T13:40:00.000,BOM,2025-09-23T13:45:00.000,VS8606
active,departure,6E,IndiGo,,,2025-09-23T15:57:00.000,SXR,2025-09-23T16:40:00.000,2025-09-23T13:45:00.000,1.0,2025-09-23T13:40:00.000,BOM,2025-09-23T13:45:00.000,6E214
active,departure,VS,Virgin Atlantic,,,2025-09-23T15:52:00.000,MAA,2025-09-23T16:00:00.000,2025-09-23T14:16:00.000,31.0,2025-09-23T14:05:00.000,BOM,2025-09-23T13:45:00.000,VS8596
active,departure,6E,IndiGo,,,2025-09-23T15:52:00.000,MAA,2025-09-23T16:00:00.000,2025-09-23T14:16:00.000,31.0,2025-09-23T14:05:00.000,BOM,2025-09-23T13:45:00.000,6E5337
active,departure,SQ,Singapore Airlines,,,2025-09-23T16:22:00.000,CCU,2025-09-23T16:50:00.000,2025-09-23T13:58:00.000,9.0,2025-09-23T13:41:00.000,BOM,2025-09-23T13:50:00.000,SQ4853
active,departure,AI,Air India,,,2025-09-23T16:22:00.000,CCU,2025-09-23T16:50:00.000,2025-09-23T13:58:00.000,9.0,2025-09-23T13:41:00.000,BOM,2025-09-23T13:50:00.000,AI2773
active,departure,EY,Etihad Airways,,,2025-09-23T14:59:00.000,AUH,2025-09-23T15:35:00.000,2025-09-23T13:59:00.000,10.0,2025-09-23T14:15:00.000,BOM,2025-09-23T13:50:00.000,EY203
unknown,departure,9I,Alliance Air,,,,DIU,2025-09-23T14:55:00.000,,,,BOM,2025-09-23T13:50:00.000,9I623
active,departure,JL,Jet Linx Aviation,,,2025-09-23T15:23:00.000,BLR,2025-09-23T16:05:00.000,2025-09-23T14:05:00.000,5.0,2025-09-23T13:42:00.000,BOM,2025-09-23T14:00:00.000,JL9762
active,departure,QF,Qantas,,,2025-09-23T15:23:00.000,BLR,2025-09-23T16:05:00.000,2025-09-23T14:05:00.000,5.0,2025-09-23T13:42:00.000,BOM,2025-09-23T14:00:00.000,QF5052
active,departure,VS,Virgin Atlantic,,,2025-09-23T15:23:00.000,BLR,2025-09-23T16:05:00.000,2025-09-23T14:05:00.000,5.0,2025-09-23T13:42:00.000,BOM,2025-09-23T14:00:00.000,VS8503
active,departure,6E,IndiGo,,,2025-09-23T15:23:00.000,BLR,2025-09-23T16:05:00.000,2025-09-23T14:05:00.000,5.0,2025-09-23T13:42:00.000,BOM,2025-09-23T14:00:00.000,6E5382
active,departure,BA,British Airways,,,2025-09-23T15:04:00.000,GOI,2025-09-23T15:25:00.000,2025-09-23T14:19:00.000,10.0,2025-09-23T14:00:00.000,BOM,2025-09-23T14:10:00.000,BA8014
active,departure,VS,Virgin Atlantic,,,2025-09-23T15:04:00.000,GOI,2025-09-23T15:25:00.000,2025-09-23T14:19:00.000,10.0,2025-09-23T14:00:00.000,BOM,2025-09-23T14:10:00.000,VS8545
active,departure,6E,IndiGo,,,2025-09-23T15:04:00.000,GOI,2025-09-23T15:25:00.000,2025-09-23T14:19:00.000,10.0,2025-09-23T14:00:00.000,BOM,2025-09-23T14:10:00.000,6E5141
active,departure,AI,Air India,,,2025-09-23T15:35:00.000,UDR,2025-09-23T16:00:00.000,2025-09-23T14:34:00.000,9.0,2025-09-23T14:22:00.000,BOM,2025-09-23T14:25:00.000,AI2595
active,departure,QP,Akasa Air,,,2025-09-23T16:35:00.000,LKO,2025-09-23T16:50:00.000,2025-09-23T14:48:00.000,13.0,2025-09-23T14:35:00.000,BOM,2025-09-23T14:35:00.000,QP1451
active,departure,AI,Air India,,,,DEL,2025-09-23T16:55:00.000,,40.0,2025-09-23T15:20:00.000,BOM,2025-09-23T14:40:00.000,AI2944
active,departure,BA,British Airways,,,2025-09-23T16:01:00.000,NAG,2025-09-23T16:15:00.000,2025-09-23T14:51:00.000,12.0,2025-09-23T14:32:00.000,BOM,2025-09-23T14:40:00.000,BA7945
active,departure,VS,Virgin Atlantic,,,2025-09-23T16:01:00.000,NAG,2025-09-23T16:15:00.000,2025-09-23T14:51:00.000,12.0,2025-09-23T14:32:00.000,BOM,2025-09-23T14:40:00.000,VS8599
active,departure,6E,IndiGo,,,2025-09-23T16:01:00.000,NAG,2025-09-23T16:15:00.000,2025-09-23T14:51:00.000,12.0,2025-09-23T14:32:00.000,BOM,2025-09-23T14:40:00.000,6E6802
active,departure,AI,Air India,,,2025-09-23T16:59:00.000,IXC,2025-09-23T17:15:00.000,2025-09-23T15:04:00.000,20.0,2025-09-23T14:47:00.000,BOM,2025-09-23T14:45:00.000,AI2659
active,departure,6E,IndiGo,,,2025-09-23T15:43:00.000,HBX,2025-09-23T16:00:00.000,2025-09-23T14:50:00.000,6.0,2025-09-23T14:40:00.000,BOM,2025-09-23T14:45:00.000,6E736
active,departure,OV,SalamAir,,,2025-09-23T15:37:00.000,MCT,2025-09-23T16:05:00.000,2025-09-23T14:59:00.000,10.0,2025-09-23T14:43:00.000,BOM,2025-09-23T14:50:00.000,OV8020
active,departure,WY,Oman Air,,,2025-09-23T15:37:00.000,MCT,2025-09-23T16:05:00.000,2025-09-23T14:59:00.000,10.0,2025-09-23T14:43:00.000,BOM,2025-09-23T14:50:00.000,WY204
active,departure,ET,Ethiopian Airlines,,1.0,2025-09-23T16:31:00.000,HYD,2025-09-23T16:30:00.000,2025-09-23T15:22:00.000,23.0,2025-09-23T14:59:00.000,BOM,2025-09-23T15:00:00.000,ET1223
active,departure,SQ,Singapore Airlines,,1.0,2025-09-23T16:31:00.000,HYD,2025-09-23T16:30:00.000,2025-09-23T15:22:00.000,23.0,2025-09-23T14:59:00.000,BOM,2025-09-23T15:00:00.000,SQ4860
active,departure,AI,Air India,,1.0,2025-09-23T16:31:00.000,HYD,2025-09-23T16:30:00.000,2025-09-23T15:22:00.000,23.0,2025-09-23T14:59:00.000,BOM,2025-09-23T15:00:00.000,AI2446
active,departure,SG,SpiceJet,,,2025-09-23T16:52:00.000,VNS,2025-09-23T17:15:00.000,2025-09-23T15:03:00.000,4.0,2025-09-23T14:46:00.000,BOM,2025-09-23T15:00:00.000,SG715
active,departure,6E,IndiGo,,,,GOP,2025-09-23T17:20:00.000,,40.0,2025-09-23T15:40:00.000,BOM,2025-09-23T15:00:00.000,6E5186
active,departure,BA,British Airways,,,2025-09-23T16:54:00.000,DEL,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,BA8775
active,departure,JL,Jet Linx Aviation,,,2025-09-23T16:54:00.000,DEL,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,JL9004
active,departure,QF,Qantas,,,2025-09-23T16:54:00.000,DEL,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,QF5304
active,departure,VS,Virgin Atlantic,,,2025-09-23T16:54:00.000,DEL,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,VS8529
active,departure,6E,IndiGo,,,2025-09-23T16:54:00.000,DEL,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,6E6704
active,departure,BA,British Airways,,,2025-09-23T16:33:00.000,CCJ,2025-09-23T17:00:00.000,2025-09-23T15:07:00.000,7.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,BA7927
active,departure,6E,IndiGo,,,2025-09-23T16:33:00.000,CCJ,2025-09-23T17:00:00.000,2025-09-23T15:07:00.000,7.0,2025-09-23T14:55:00.000,BOM,2025-09-23T15:00:00.000,6E6931
active,departure,AI,Air India,,11.0,2025-09-23T16:31:00.000,AMD,2025-09-23T16:20:00.000,2025-09-23T15:37:00.000,32.0,2025-09-23T15:11:00.000,BOM,2025-09-23T15:05:00.000,AI2513
active,departure,VS,Virgin Atlantic,,,,CCU,2025-09-23T17:50:00.000,,170.0,2025-09-23T17:55:00.000,BOM,2025-09-23T15:05:00.000,VS8511
active,departure,6E,IndiGo,,,,CCU,2025-09-23T17:50:00.000,,170.0,2025-09-23T17:55:00.000,BOM,2025-09-23T15:05:00.000,6E5354
active,departure,SQ,Singapore Airlines,,,2025-09-23T19:57:00.000,LHR,2025-09-23T20:20:00.000,2025-09-23T15:26:00.000,17.0,2025-09-23T15:20:00.000,BOM,2025-09-23T15:10:00.000,SQ4927
active,departure,AI,Air India,,,2025-09-23T19:57:00.000,LHR,2025-09-23T20:20:00.000,2025-09-23T15:26:00.000,17.0,2025-09-23T15:20:00.000,BOM,2025-09-23T15:10:00.000,AI131
active,departure,SQ,Singapore Airlines,,,2025-09-23T17:05:00.000,DEL,2025-09-23T17:25:00.000,2025-09-23T15:21:00.000,11.0,2025-09-23T15:02:00.000,BOM,2025-09-23T15:10:00.000,SQ4862
active,departure,AI,Air India,,,2025-09-23T17:05:00.000,DEL,2025-09-23T17:25:00.000,2025-09-23T15:21:00.000,11.0,2025-09-23T15:02:00.000,BOM,2025-09-23T15:10:00.000,AI2442
active,departure,JL,Jet Linx Aviation,,,2025-09-23T16:52:00.000,BLR,2025-09-23T17:15:00.000,2025-09-23T15:34:00.000,19.0,2025-09-23T15:05:00.000,BOM,2025-09-23T15:15:00.000,JL9764
active,departure,QF,Qantas,,,2025-09-23T16:52:00.000,BLR,2025-09-23T17:15:00.000,2025-09-23T15:34:00.000,19.0,2025-09-23T15:05:00.000,BOM,2025-09-23T15:15:00.000,QF5072
active,departure,VS,Virgin Atlantic,,,2025-09-23T16:52:00.000,BLR,2025-09-23T17:15:00.000,2025-09-23T15:34:00.000,19.0,2025-09-23T15:05:00.000,BOM,2025-09-23T15:15:00.000,VS8499
active,departure,6E,IndiGo,,,2025-09-23T16:52:00.000,BLR,2025-09-23T17:15:00.000,2025-09-23T15:34:00.000,19.0,2025-09-23T15:05:00.000,BOM,2025-09-23T15:15:00.000,6E5071
active,departure,BA,British Airways,,,2025-09-23T16:13:00.000,AMD,2025-09-23T16:35:00.000,2025-09-23T15:28:00.000,13.0,2025-09-23T15:03:00.000,BOM,2025-09-23T15:15:00.000,BA8005
active,departure,TK,Turkish Airlines,,,2025-09-23T16:13:00.000,AMD,2025-09-23T16:35:00.000,2025-09-23T15:28:00.000,13.0,2025-09-23T15:03:00.000,BOM,2025-09-23T15:15:00.000,TK4669
active,departure,VS,Virgin Atlantic,,,2025-09-23T16:13:00.000,AMD,2025-09-23T16:35:00.000,2025-09-23T15:28:00.000,13.0,2025-09-23T15:03:00.000,BOM,2025-09-23T15:15:00.000,VS8476
active,departure,6E,IndiGo,,,2025-09-23T16:13:00.000,AMD,2025-09-23T16:35:00.000,2025-09-23T15:28:00.000,13.0,2025-09-23T15:03:00.000,BOM,2025-09-23T15:15:00.000,6E5201
active,departure,SQ,Singapore Airlines,,,2025-09-23T17:07:00.000,BLR,2025-09-23T17:25:00.000,2025-09-23T15:47:00.000,27.0,2025-09-23T15:20:00.000,BOM,2025-09-23T15:20:00.000,SQ4873
active,departure,AI,Air India,,,2025-09-23T17:07:00.000,BLR,2025-09-23T17:25:00.000,2025-09-23T15:47:00.000,27.0,2025-09-23T15:20:00.000,BOM,2025-09-23T15:20:00.000,AI2853
active,departure,BA,British Airways,,,2025-09-23T16:39:00.000,HYD,2025-09-23T16:50:00.000,2025-09-23T15:35:00.000,15.0,2025-09-23T15:15:00.000,BOM,2025-09-23T15:20:00.000,BA8789
active,departure,VS,Virgin Atlantic,,,2025-09-23T16:39:00.000,HYD,2025-09-23T16:50:00.000,2025-09-23T15:35:00.000,15.0,2025-09-23T15:15:00.000,BOM,2025-09-23T15:20:00.000,VS8561
active,departure,6E,IndiGo,,,2025-09-23T16:39:00.000,HYD,2025-09-23T16:50:00.000,2025-09-23T15:35:00.000,15.0,2025-09-23T15:15:00.000,BOM,2025-09-23T15:20:00.000,6E5386
active,departure,6E,IndiGo,,,2025-09-23T21:26:00.000,HKT,2025-09-23T21:35:00.000,2025-09-23T15:49:00.000,25.0,2025-09-23T15:27:00.000,BOM,2025-09-23T15:25:00.000,6E1089
active,departure,6E,IndiGo,,,2025-09-23T16:52:00.000,DXB,2025-09-23T16:55:00.000,2025-09-23T15:55:00.000,30.0,2025-09-23T15:34:00.000,BOM,2025-09-23T15:25:00.000,6E1453
active,departure,ET,Ethiopian Airlines,,,2025-09-23T16:39:00.000,GOI,2025-09-23T16:50:00.000,2025-09-23T15:52:00.000,22.0,2025-09-23T15:30:00.000,BOM,2025-09-23T15:30:00.000,ET1153
active,departure,SQ,Singapore Airlines,,,2025-09-23T16:39:00.000,GOI,2025-09-23T16:50:00.000,2025-09-23T15:52:00.000,22.0,2025-09-23T15:30:00.000,BOM,2025-09-23T15:30:00.000,SQ4979
active,departure,AI,Air India,,,2025-09-23T16:39:00.000,GOI,2025-09-23T16:50:00.000,2025-09-23T15:52:00.000,22.0,2025-09-23T15:30:00.000,BOM,2025-09-23T15:30:00.000,AI2745
active,departure,VS,Virgin Atlantic,,4.0,2025-09-23T17:28:00.000,RPR,2025-09-23T17:25:00.000,2025-09-23T15:57:00.000,28.0,2025-09-23T15:37:00.000,BOM,2025-09-23T15:30:00.000,VS8605
active,departure,6E,IndiGo,,4.0,2025-09-23T17:28:00.000,RPR,2025-09-23T17:25:00.000,2025-09-23T15:57:00.000,28.0,2025-09-23T15:37:00.000,BOM,2025-09-23T15:30:00.000,6E2723
active,departure,BA,British Airways,,2.0,2025-09-23T17:37:00.000,MAA,2025-09-23T17:35:00.000,2025-09-23T16:03:00.000,29.0,2025-09-23T15:38:00.000,BOM,2025-09-23T15:35:00.000,BA8791
active,departure,VS,Virgin Atlantic,,2.0,2025-09-23T17:37:00.000,MAA,2025-09-23T17:35:00.000,2025-09-23T16:03:00.000,29.0,2025-09-23T15:38:00.000,BOM,2025-09-23T15:35:00.000,VS8592
active,departure,6E,IndiGo,,2.0,2025-09-23T17:37:00.000,MAA,2025-09-23T17:35:00.000,2025-09-23T16:03:00.000,29.0,2025-09-23T15:38:00.000,BOM,2025-09-23T15:35:00.000,6E5196
active,departure,6E,IndiGo,,29.0,2025-09-23T17:58:00.000,JRG,2025-09-23T17:30:00.000,2025-09-23T16:08:00.000,34.0,2025-09-23T15:53:00.000,BOM,2025-09-23T15:35:00.000,6E6275
active,departure,AI,Air India,,,2025-09-23T17:31:00.000,VGA,2025-09-23T17:45:00.000,2025-09-23T16:06:00.000,11.0,2025-09-23T15:43:00.000,BOM,2025-09-23T15:55:00.000,AI598
active,departure,SQ,Singapore Airlines,,,2025-09-23T17:22:00.000,HYD,2025-09-23T17:35:00.000,2025-09-23T16:14:00.000,14.0,2025-09-23T15:50:00.000,BOM,2025-09-23T16:00:00.000,SQ4849
active,departure,AI,Air India,,,2025-09-23T17:22:00.000,HYD,2025-09-23T17:35:00.000,2025-09-23T16:14:00.000,14.0,2025-09-23T15:50:00.000,BOM,2025-09-23T16:00:00.000,AI2531
active,departure,AI,Air India,,,2025-09-23T18:09:00.000,DEL,2025-09-23T18:30:00.000,2025-09-23T16:22:00.000,22.0,2025-09-23T16:03:00.000,BOM,2025-09-23T16:00:00.000,AI2687
active,departure,EK,Emirates,,,2025-09-23T17:09:00.000,DXB,2025-09-23T17:40:00.000,2025-09-23T16:19:00.000,19.0,2025-09-23T15:56:00.000,BOM,2025-09-23T16:00:00.000,EK507
active,departure,JL,Jet Linx Aviation,,,2025-09-23T18:00:00.000,DEL,2025-09-23T18:15:00.000,2025-09-23T16:16:00.000,17.0,2025-09-23T15:55:00.000,BOM,2025-09-23T16:00:00.000,JL9268
active,departure,QF,Qantas,,,2025-09-23T18:00:00.000,DEL,2025-09-23T18:15:00.000,2025-09-23T16:16:00.000,17.0,2025-09-23T15:55:00.000,BOM,2025-09-23T16:00:00.000,QF5286
active,departure,VS,Virgin Atlantic,,,2025-09-23T18:00:00.000,DEL,2025-09-23T18:15:00.000,2025-09-23T16:16:00.000,17.0,2025-09-23T15:55:00.000,BOM,2025-09-23T16:00:00.000,VS9157
active,departure,6E,IndiGo,,,2025-09-23T18:00:00.000,DEL,2025-09-23T18:15:00.000,2025-09-23T16:16:00.000,17.0,2025-09-23T15:55:00.000,BOM,2025-09-23T16:00:00.000,6E359
active,departure,6E,IndiGo,,,,CCU,2025-09-23T18:35:00.000,,55.0,2025-09-23T16:55:00.000,BOM,2025-09-23T16:00:00.000,6E8069
active,departure,VS,Virgin Atlantic,,3.0,2025-09-23T17:33:00.000,IXE,2025-09-23T17:30:00.000,2025-09-23T16:27:00.000,22.0,2025-09-23T16:10:00.000,BOM,2025-09-23T16:05:00.000,VS8573
active,departure,6E,IndiGo,,3.0,2025-09-23T17:33:00.000,IXE,2025-09-23T17:30:00.000,2025-09-23T16:27:00.000,22.0,2025-09-23T16:10:00.000,BOM,2025-09-23T16:05:00.000,6E841
active,departure,VS,Virgin Atlantic,,1.0,2025-09-23T18:30:00.000,BBI,2025-09-23T18:30:00.000,2025-09-23T16:30:00.000,20.0,2025-09-23T16:07:00.000,BOM,2025-09-23T16:10:00.000,VS8485
active,departure,6E,IndiGo,,1.0,2025-09-23T18:30:00.000,BBI,2025-09-23T18:30:00.000,2025-09-23T16:30:00.000,20.0,2025-09-23T16:07:00.000,BOM,2025-09-23T16:10:00.000,6E463
active,departure,AI,Air India,,3.0,2025-09-23T18:18:00.000,JAI,2025-09-23T18:15:00.000,2025-09-23T16:51:00.000,37.0,2025-09-23T16:28:00.000,BOM,2025-09-23T16:15:00.000,AI9718
active,departure,IX,Air India Express,,3.0,2025-09-23T18:18:00.000,JAI,2025-09-23T18:15:00.000,2025-09-23T16:51:00.000,37.0,2025-09-23T16:28:00.000,BOM,2025-09-23T16:15:00.000,IX1214
